Customer ID,Gender,Age,Income (USD/Month)
16115,0,26,21045
15208,1,25,6001
15166,0,19,2621
16461,0,27,30936
15972,0,62,13015
16701,0,56,13286
17334,1,29,5366
23492,1,28,23728
23214,0,57,20119
22182,1,38,7496
48835,1,39,28528
49780,1,60,25548
50730,1,33,4753
48162,0,26,5402
49042,0,19,12017
48068,1,32,19009
50694,0,39,33079
50942,0,23,29690
48651,0,19,7798
50812,1,40,20344
46451,1,46,7399
47653,1,65,10845
46082,0,31,20038
47674,1,39,29366
45445,1,28,5394
46661,0,38,7252
47924,0,40,14257
46610,1,53,10202
20449,0,21,24796
38891,0,33,29908
38370,1,37,2556
37775,1,19,32391
36599,1,38,7600
36382,1,34,7978
14825,0,42,22711
12939,0,24,3039
12884,1,35,31503
13017,1,29,24978
14339,0,35,20893
13509,1,33,14184
13525,1,51,20508
12494,1,28,4093
12761,1,26,24699
40798,1,35,19409
40742,0,18,3413
40171,1,36,22360
40749,0,38,15876
29068,1,24,6318
27063,0,59,30233
29908,0,22,14931
28516,0,65,10071
27986,0,57,20424
28719,0,19,20164
29899,0,48,10362
27326,0,39,9301
27947,1,30,14460
28358,1,21,24589
28451,1,52,15584
29664,0,18,11294
27472,0,46,15328
29984,1,31,3167
33891,1,39,20348
34003,0,35,13005
35395,1,61,13422
34230,0,48,6926
33755,0,21,21898
33694,0,35,19702
34100,0,41,23730
34773,0,43,7739
34551,1,65,4718
34211,1,33,15557
34805,1,39,23170
33104,0,23,8865
35105,0,38,23291
33807,0,37,8719
35507,1,27,26200
35880,1,28,9586
35339,1,25,8580
25383,0,27,11156
24669,1,63,5560
24945,0,65,5796
26746,1,30,19786
26252,1,21,12744
26838,1,26,2858
24520,1,18,2335
24158,0,55,12779
26408,0,25,21248
24095,1,55,3157
24161,0,46,5001
24768,0,27,8130
25447,0,32,16117
24518,0,32,12434
25895,1,31,26716
26222,1,53,9339
25375,0,53,10820
24219,0,38,32466
25065,0,20,17745
26731,0,21,6686
26192,0,19,14644
30056,1,39,7315
31690,0,60,14217
32102,1,41,10181
31981,0,37,17898
31942,0,36,14943
32351,1,25,17333
32545,0,59,26559
30512,1,57,30866
31638,0,60,6409
32638,1,36,7084
31920,0,23,7759
31193,0,18,18678
31592,1,26,17849
9283,0,22,5476
10478,1,25,22607
10026,1,23,24258
10167,1,37,33619
10438,0,36,10916
10344,1,37,23374
10137,0,47,5472
9040,1,26,10061
10835,1,22,10913
11168,0,27,8409
11550,1,31,3039
9794,1,28,18694
10828,1,22,6481
10047,1,25,5043
10074,1,43,9237
11149,1,57,16264
55338,0,28,5719
54834,1,42,5919
54946,0,33,11917
55730,1,21,25720
55365,1,35,6093
56625,0,28,19670
55597,0,30,3672
15609,0,34,13749
15029,1,25,17622
15516,1,21,21006
15391,1,33,13222
17372,0,27,4736
15449,0,37,31208
15234,0,32,17832
15920,1,31,16620
16708,0,19,18772
23351,0,32,21006
21468,0,38,23747
21343,0,42,21251
21087,1,29,23758
22832,0,51,16082
48959,0,26,19802
48961,1,26,25733
49231,1,18,4142
50283,0,54,24748
48271,0,52,3392
50342,0,63,7236
50678,0,31,12153
47454,0,19,16527
45964,1,45,6867
45515,1,27,2449
45142,1,32,3526
45592,0,31,20047
47984,1,64,9747
36145,1,30,20565
38148,1,47,34282
37065,0,58,26330
37013,1,32,5285
37633,1,30,3796
37622,0,32,13437
37239,1,38,13528
37770,0,48,14669
12092,1,48,17389
13087,1,32,24583
12982,1,38,21259
13892,0,26,22666
13926,1,51,33760
41489,1,36,22831
40184,1,39,10572
39308,0,37,3103
41119,1,37,17031
41952,1,24,4700
39399,1,38,3030
39348,1,27,23061
40870,1,45,7599
40170,0,30,32240
39193,1,32,19076
51406,0,29,6829
29228,1,27,16044
27146,1,43,14866
28225,1,33,13301
29485,0,32,7237
34977,0,36,16931
35940,1,61,7332
33475,0,20,23696
35646,0,22,4751
33789,1,36,25141
33440,0,58,8237
33277,1,63,27686
35930,0,24,15758
24250,1,29,23241
25579,0,34,22537
25917,1,25,17116
32507,1,37,29858
32187,1,19,22440
30414,0,24,22926
30904,1,19,24609
30838,1,27,20685
10475,1,28,23318
10888,1,30,18164
11907,1,33,21962
11073,1,25,12676
10778,1,43,8742
9450,0,35,6020
11123,1,21,18633
54323,0,39,21742
56681,1,55,14861
55047,0,34,10143
54361,0,22,9726
55539,0,32,22522
54111,1,26,6985
56359,0,34,3070
17036,1,18,24979
17111,1,22,7627
15738,1,38,11321
16751,1,23,12067
15986,1,51,17221
17479,0,27,16990
17468,0,37,11609
23670,1,62,8463
23811,1,29,10699
23243,1,38,4754
21197,1,20,10142
21874,1,22,21999
49904,0,58,24582
50759,1,20,5121
49443,1,38,23779
47893,0,32,9484
45299,0,29,19303
47176,1,28,10537
47040,1,57,10102
45183,1,48,20056
46545,1,64,25114
46971,1,64,20120
46688,0,56,30780
20212,0,30,4829
37360,1,28,8150
37760,0,20,10842
37701,1,27,19627
12307,1,32,10343
13071,1,21,17630
13617,1,27,16303
12514,0,53,23895
14208,0,24,2624
13966,0,35,17284
12659,1,30,5287
13601,1,40,30847
12644,1,34,21090
13609,0,37,29772
40689,0,30,15188
41237,1,34,23688
40074,1,27,7792
40519,1,58,14248
39527,1,56,20483
27904,1,41,17998
28104,0,27,23159
28333,1,33,21402
27248,0,30,11781
28650,0,19,4306
28666,1,32,14887
29910,1,46,21930
29567,0,63,24223
27872,0,27,30520
29373,1,19,2201
27853,1,23,24336
29056,1,24,14548
28643,1,52,24488
34407,0,28,4262
34196,1,26,4179
33915,1,26,15926
35782,0,53,11325
35668,0,30,6820
35515,1,49,29632
34673,1,25,5307
34714,0,30,15352
34044,0,21,7569
33659,0,19,5903
35923,0,24,13047
26256,0,39,7341
25223,0,21,2167
25403,1,63,34788
24789,1,31,18117
25525,0,34,19049
24557,0,31,17317
25795,0,30,24519
24185,0,29,23868
25389,0,53,19815
32101,1,37,11352
32466,1,37,17884
30556,1,21,17294
32215,1,61,20504
30550,1,23,29696
32681,1,37,9111
31905,1,26,12086
30040,1,64,10679
31662,0,31,11325
9511,0,27,11772
9946,1,37,20972
10495,0,36,2599
9441,0,61,2478
10058,1,33,31434
9231,0,42,5572
9491,0,58,22635
9793,0,28,10096
11251,0,39,6485
9344,1,22,3453
10926,1,24,33975
10342,0,42,13715
9391,0,34,2929
11245,1,30,16432
10594,0,34,19111
10209,0,33,18274
10705,1,28,13785
11418,0,18,11562
11332,1,39,21778
9108,0,26,13419
11227,0,47,11866
10407,0,24,4105
9591,1,28,20626
10396,0,21,8418
9129,1,35,13081
10114,1,37,10520
11645,0,58,3944
10260,0,45,19544
9389,0,47,10451
9809,1,37,22564
56324,1,28,8927
55530,1,29,4518
55809,1,26,14520
56528,0,33,17446
55198,0,48,7916
16114,1,57,22903
17088,1,65,10959
17567,1,24,2885
16168,1,43,19920
15664,1,34,4794
15678,0,19,20214
17427,1,23,14917
15918,1,51,6092
15179,0,30,17878
17873,1,65,11142
15812,1,54,10711
15834,0,40,7202
17324,1,28,34011
15322,1,32,3632
15833,0,35,14184
21791,1,36,8535
23983,1,49,13610
21498,0,38,15260
23757,1,25,17635
22643,1,24,20511
23245,0,28,17703
21229,0,35,10019
22614,0,36,13736
22120,0,25,23227
21815,0,38,16039
21393,1,26,16863
48252,1,29,15507
48233,1,24,20203
50854,1,38,12788
45540,1,37,9066
47432,1,30,18548
46744,1,20,4915
45124,1,45,4194
47013,1,34,11223
45814,0,18,4767
46158,0,22,22058
18648,0,22,17266
19041,0,22,10424
37848,1,39,25063
36535,1,27,18262
38953,1,32,4635
36792,1,19,22741
38909,1,36,20505
38352,1,24,3974
36254,0,50,21754
38631,0,32,16656
38333,0,29,15534
14333,1,35,15938
12647,1,35,21997
14931,0,52,14805
13644,1,61,9245
40847,1,56,13081
39316,0,36,13738
40344,0,55,3444
39792,0,35,23526
41562,1,37,22013
29140,0,38,14453
28725,0,22,10492
27825,1,23,15206
33459,0,18,14648
34421,0,60,4379
33097,1,34,13244
34078,0,22,32389
33054,1,27,34357
33774,0,50,24670
35029,0,35,30861
34960,1,18,8914
35651,0,63,8008
25812,0,30,14205
25822,0,20,17770
26825,1,20,12404
24182,0,23,22515
24485,1,37,4418
31838,1,42,22354
30735,0,23,26627
32353,1,30,24713
32564,0,37,2160
32882,0,49,14073
32138,1,40,8762
30111,0,33,22490
30411,0,25,26301
31561,1,45,32795
31123,0,39,3476
32212,1,20,19140
32729,1,50,12602
32455,1,21,23422
10795,0,29,3763
11194,0,23,21138
56980,1,44,10960
56602,0,60,8076
56621,0,37,9549
54372,0,31,8917
55810,1,18,22813
54251,0,53,6346
56719,0,21,10407
56762,1,35,10656
56593,0,28,6999
56718,0,34,4591
55458,1,31,11864
54841,1,33,11586
55656,0,56,2482
15473,1,30,23513
17172,0,39,18056
16530,0,28,13970
17699,1,30,20550
17886,0,26,5675
16148,1,39,13844
23293,0,33,8234
23125,0,36,24233
21733,0,21,10186
23719,1,42,14789
21001,1,25,20201
23189,1,56,9550
21131,1,48,6697
23608,0,25,4912
48499,0,44,8034
49135,1,22,15808
46920,1,38,22349
47150,1,40,2506
47334,1,18,12153
46170,1,20,23137
45179,0,41,4101
46130,1,25,24788
45721,0,58,3379
46212,0,39,11550
46292,0,56,4763
45609,1,25,12985
46032,1,36,6583
46294,1,61,23862
46198,1,22,19192
45156,0,50,24292
18990,1,40,3627
37337,0,28,28148
37432,0,29,18290
37284,1,27,19804
38893,1,40,11437
14120,1,27,6041
12886,0,29,15119
13705,0,30,15210
13998,1,40,6840
14917,1,35,20556
13075,1,65,16421
14445,0,32,31018
39390,1,26,5987
40940,1,40,18553
41815,1,21,20235
41735,0,37,10346
40399,1,35,2612
40703,1,29,15004
41040,1,55,17130
41469,1,21,11036
29313,0,64,12553
28201,0,57,28905
27053,0,26,15691
27553,1,34,9503
29370,0,29,11646
29105,0,65,8337
27776,0,19,17951
29591,0,21,30713
27037,0,37,7352
28315,0,29,24660
29911,1,54,24976
28275,0,62,6750
35170,1,21,4019
33484,0,19,25232
35741,1,20,21496
33393,1,49,8707
33985,0,29,12869
34645,1,40,25414
34227,1,55,3210
35542,1,65,12761
34158,1,64,2027
33843,1,33,16781
33274,1,24,16222
33737,0,29,3730
35192,1,26,16333
26454,1,30,6680
26788,1,28,9586
24487,1,36,17475
26583,0,34,18460
25456,1,39,3841
24544,1,35,5852
25867,1,26,18118
25438,0,26,21786
26139,1,30,24266
26440,1,19,21565
26096,0,21,12547
24788,0,37,13609
25551,0,22,22007
24641,0,43,8892
26133,1,26,4069
24856,0,22,21796
30175,0,26,10691
30992,1,33,34828
32745,0,22,15756
30104,0,30,8956
31800,0,30,5409
30407,1,38,3895
32150,1,27,4404
32599,1,33,32385
31804,0,38,5217
32668,0,65,13714
31730,1,57,15286
9095,0,28,19499
9646,1,18,18882
11973,1,37,5093
9137,1,55,6127
9207,0,46,13472
9545,0,46,4456
11540,0,35,22093
9018,1,38,10457
9931,1,29,11375
11485,0,26,24216
9431,0,43,5961
10733,1,18,20481
9519,0,36,4500
54717,0,18,5467
55854,1,57,5879
54628,1,33,16340
55335,1,25,5173
17081,0,25,5697
17867,1,60,11312
17770,0,40,23253
16743,1,64,26730
17591,1,30,24699
15283,0,19,19216
16511,1,39,12513
16589,1,31,16720
15725,0,35,16029
15134,1,65,8736
15387,1,18,9030
21126,1,33,11652
21964,1,62,31939
21494,1,33,31578
23533,1,51,30374
23513,1,23,12449
23880,1,30,23772
22256,1,37,15019
22634,0,24,15766
21748,1,18,9884
21281,0,26,15027
21920,1,36,2891
21056,0,52,3053
21322,1,55,24158
21008,0,40,26496
23966,1,18,18917
21053,1,51,23504
49404,0,27,21914
49543,1,24,10857
49309,1,23,23978
49981,1,37,9922
45702,1,37,11134
46164,1,31,28895
45237,1,42,19599
45069,1,25,18649
47221,1,19,23999
46275,1,28,8934
47794,1,43,16157
20882,1,42,18511
37695,1,21,19270
36482,0,30,19851
38448,1,34,6154
36844,0,45,21875
36758,0,23,18043
37793,0,22,7350
13435,0,51,17451
12951,0,36,14795
13489,1,27,27434
14702,1,25,5441
12850,1,43,16883
39510,0,28,6132
40280,1,54,13220
40094,0,62,3496
40063,1,54,16056
40142,1,36,28526
39465,0,20,3729
39344,1,21,8642
40126,1,34,17948
40476,1,23,19994
40693,0,18,7600
27268,1,39,10801
29999,0,37,2670
24922,1,40,33259
26797,1,30,13627
32869,1,44,26844
54659,0,32,13989
17405,1,21,21554
16597,1,24,18121
23557,1,32,19359
49133,0,24,15584
45368,0,39,10883
47298,0,54,3389
36671,0,48,9132
14284,1,58,3569
13058,0,26,26177
41445,0,39,21478
28850,0,32,23613
27847,1,23,6466
28860,1,34,10581
29011,0,28,31905
34172,0,55,3906
34431,0,23,16473
58200,1,31,6739
25874,1,34,8977
26758,0,24,13258
26368,1,28,29054
26656,0,26,20459
26076,1,27,23699
32500,1,50,33391
30293,1,25,20484
32684,1,61,32474
32218,1,44,5605
56379,0,33,4362
16937,1,40,4994
15171,1,31,16476
17327,1,40,12844
23451,1,22,19221
21317,1,22,10395
22456,0,39,16188
38760,0,48,7874
37102,1,21,33997
36869,0,37,6424
36480,0,38,13818
13536,1,18,3574
14641,1,26,23084
14392,0,42,19051
13659,1,27,21583
41857,1,23,21453
41351,0,22,7510
39078,0,26,23040
27593,0,64,10471
29088,0,55,7868
34291,1,64,2853
24558,1,33,19022
32903,1,50,17278
30867,0,20,21068
10943,0,18,3405
54988,1,19,16014
55141,1,23,33675
17005,0,21,28067
17222,0,64,9775
21213,1,35,13343
46346,1,51,13440
38600,0,37,5359
38856,1,32,7346
37433,1,36,13230
12262,0,38,19682
39274,0,39,9707
29952,1,35,2146
29232,0,61,2595
29870,0,38,22971
29418,0,32,21734
34854,0,40,32100
35731,0,39,33866
35341,1,33,3442
33560,0,31,7739
26007,0,56,2676
30764,1,20,18180
32411,0,18,4078
30622,0,54,20377
9432,0,25,33042
55020,1,24,7912
15402,0,30,21168
16523,0,33,21176
17056,0,30,5373
23029,0,42,7481
48735,1,31,10243
47529,1,27,31027
47987,1,58,15223
37682,0,42,14450
36516,0,59,21990
36190,1,65,14767
37246,0,51,28741
13319,1,30,4797
41480,0,25,22720
40548,1,20,15707
29147,0,63,30425
24810,0,26,26877
24089,0,49,4304
30181,1,40,14173
54234,0,32,18217
16570,0,20,17622
15245,1,18,6810
22703,0,48,14122
23211,0,64,10981
45258,0,33,4801
19106,0,20,16356
38073,0,55,18046
36746,0,41,33651
37415,1,25,17937
12571,0,31,15132
14740,0,32,29123
39595,0,31,9949
40676,0,31,19755
27684,0,40,11402
27321,1,22,18559
29841,1,39,7592
29439,1,19,18135
34613,1,40,17931
33501,1,23,3493
26370,1,24,2201
26762,0,39,15830
25821,1,30,19279
26948,1,36,23090
26702,1,47,24091
30947,1,29,15034
31537,1,53,2994
31647,0,61,16778
11909,0,35,6994
11650,0,51,12237
10780,0,60,12369
56697,0,21,13862
55732,1,22,11099
15282,0,30,26132
16136,0,20,11297
15008,1,38,4786
23253,0,32,30936
23363,0,24,8621
23196,0,36,19898
50990,0,24,21232
48647,1,18,7820
46143,1,39,23979
47039,1,48,34185
46042,1,22,19813
47063,0,37,15323
37019,0,21,27361
36902,0,34,4369
36730,0,48,26196
37878,0,34,13715
13809,1,38,13964
13770,0,23,20210
41277,1,33,28163
40948,1,29,2823
59980,1,38,20364
24741,0,51,24178
32323,1,32,29578
11161,1,20,7954
56407,1,57,32238
54099,0,27,34296
55778,0,35,23388
17382,0,33,31536
22408,1,35,8026
23558,0,33,15957
45961,0,41,4476
46317,1,40,6996
38680,1,35,23197
37520,0,21,7194
38380,1,35,24176
12104,0,35,19026
12614,1,36,17211
41104,0,27,13655
27200,1,32,19345
27955,0,26,24164
27596,1,21,6092
29549,1,34,18464
33626,0,28,13064
35027,0,26,16365
34766,0,39,15783
34229,1,20,8262
26230,1,48,4363
24154,1,27,8336
31006,0,33,15408
31112,1,38,8010
32662,0,28,16887
31825,1,29,15194
30615,0,34,4322
10075,1,21,32217
9102,0,23,5657
10815,1,40,18482
11195,1,40,15836
10679,0,35,3999
56466,0,31,3031
54313,0,33,21349
17217,0,37,21440
21109,1,58,24714
22086,1,25,11067
22604,0,37,24320
49202,0,55,22735
49224,0,26,31024
45470,0,34,15240
47464,0,24,9296
45728,0,39,17784
46457,0,36,11196
47051,1,52,15253
38821,0,61,30611
38869,0,39,20985
14371,1,31,9359
14954,0,46,25685
12444,1,28,15891
13293,0,22,16737
39558,0,35,27267
39142,0,23,9827
41666,0,57,10851
40732,0,40,15944
33372,0,27,6216
25765,1,37,11736
30949,1,19,24463
30491,0,33,25827
10266,0,32,10684
55836,0,21,25701
55988,0,49,28199
55525,0,28,3731
17434,0,24,17709
22584,1,22,16741
22553,1,33,18199
21683,1,27,12103
47937,1,18,29980
46739,1,28,5437
47751,1,40,24793
37552,1,37,11299
37860,0,36,24139
38904,0,37,19136
37231,0,24,22092
38318,1,49,19838
13562,1,26,5158
41731,1,25,15303
39954,0,26,20273
28397,0,38,11470
28250,0,30,2368
27845,1,38,33290
35365,1,53,11921
33069,1,23,23532
34886,1,35,15281
25880,1,25,2641
25168,0,38,21967
25760,1,55,6211
26555,0,45,22513
25701,1,20,8284
30212,1,23,21954
32699,0,24,21247
54642,1,30,19276
55336,0,51,2782
54267,0,46,22558
54881,0,47,21692
15899,0,19,16540
15413,0,40,22317
17956,0,29,8953
22592,1,31,12360
49151,0,62,21393
46973,1,37,12895
47923,1,27,12068
38534,0,48,9480
38082,0,30,8723
36419,0,27,2660
14758,0,39,33469
14054,1,18,2443
14302,1,33,10753
13518,1,30,8589
13161,0,23,16228
41359,0,38,34777
39220,0,38,5603
41969,0,26,17109
27323,1,36,7188
26168,0,54,29597
32499,1,24,3095
54864,1,35,19775
17959,0,33,3047
17490,1,56,7147
22554,1,47,17761
47895,1,28,13525
45307,0,31,2065
47087,1,26,9635
38246,0,33,17688
38558,0,26,10678
12836,1,48,23555
14725,1,35,15635
41308,0,22,20658
40434,1,40,10071
28465,1,26,31310
27855,0,23,11407
27018,1,25,25392
33161,0,32,19373
24279,0,23,34690
26038,0,65,9292
24107,1,62,16570
31626,1,30,33078
31142,0,52,6795
30872,1,37,5233
31589,1,39,4492
31368,1,33,20766
10684,1,24,21778
10433,0,26,18194
54571,1,43,9010
56258,0,55,5044
56260,0,19,13098
17467,0,24,23331
22530,1,48,10205
21955,1,39,16930
21462,1,20,24949
48341,0,23,22747
45873,0,30,8859
46023,0,25,19111
38184,0,25,9686
36218,1,30,21929
37480,1,26,21795
13413,1,59,18561
12531,0,18,5502
14984,1,37,11514
12544,1,31,17796
39576,0,54,21956
39495,1,21,11340
25773,0,31,14474
32633,0,19,18925
31848,1,60,2330
32244,1,18,8766
10486,0,18,13889
56173,0,23,2618
56888,0,29,19970
16722,0,44,15139
15595,1,25,6484
16395,1,37,6679
21383,0,32,9636
21719,0,46,20248
45881,1,31,21389
38262,1,27,20467
12176,0,59,10213
40033,0,36,5492
27097,1,21,16946
27985,0,32,8525
28501,0,51,15767
29808,1,50,8744
29881,0,19,8415
34900,0,25,7947
35123,0,48,28514
35234,0,29,4825
24243,0,23,22619
25846,0,35,18057
30898,0,21,14210
30472,0,27,11749
31297,0,26,14855
30699,0,31,3443
32676,1,29,24806
11346,0,18,15099
11807,0,21,7556
54237,1,50,15606
55493,0,32,20749
56026,0,38,14193
16951,0,39,14653
17781,1,20,18012
23369,1,48,25541
21009,1,32,31612
50589,0,36,18605
48822,1,60,12247
45678,1,60,12812
47057,1,27,23022
18564,0,48,33876
37610,1,38,15841
36820,0,33,16899
36357,0,40,24891
14891,0,39,12244
12737,0,48,17171
39160,1,34,18002
40326,1,38,18706
40166,0,27,3460
27243,1,33,14319
29174,1,33,14900
30811,0,43,19460
9026,0,63,12434
56363,0,22,2433
54442,0,25,21478
56610,0,50,14584
55182,1,51,23602
56533,1,50,22641
23640,1,25,22737
23050,1,62,20040
22675,0,27,16552
47591,1,52,20906
46693,1,18,20873
47414,1,21,14931
36492,0,36,3242
36005,0,24,12060
38231,1,28,30191
13884,1,32,17435
12093,1,39,33512
39718,1,59,7463
41982,1,34,3041
28184,0,26,3656
29242,1,34,7768
28350,1,27,13839
29026,1,36,19440
27735,1,18,26308
35833,1,18,13293
33655,0,48,27877
34166,0,23,8494
24616,1,61,34996
24483,1,60,27136
26863,0,35,27500
24445,0,31,22996
25568,0,50,17225
26587,0,50,21542
25662,0,59,19665
25216,1,44,19388
26138,0,23,7844
31494,0,20,15892
30767,0,52,22669
30519,0,39,10099
9271,0,22,23756
9404,0,33,11961
11385,1,52,12645
55241,0,55,9184
54516,0,35,16533
15546,1,20,9416
17512,1,26,16945
15378,0,39,6554
17241,0,39,12940
17759,0,33,14101
21066,0,23,23733
21369,0,39,18806
50317,1,32,24752
45223,1,18,20449
45817,0,28,10951
46443,1,23,25109
36970,1,24,25919
38536,0,31,10619
36101,0,26,20137
38180,1,33,12241
38914,0,43,20135
12537,1,31,5535
13904,0,45,4271
14852,0,36,24136
14843,1,32,19630
40680,1,34,20655
39872,0,29,22480
39295,0,37,13251
28701,0,41,32226
31413,0,28,9644
11327,1,42,21204
54173,0,42,8078
54282,0,39,32012
56322,0,21,3877
17819,1,33,16754
16869,1,19,3901
17951,1,34,24476
48946,1,33,3187
45068,1,54,8356
46017,1,25,11488
46038,0,32,22196
19080,1,31,24496
36461,1,38,16588
38921,0,40,14837
37710,0,24,15525
12889,1,29,24601
39808,1,36,12807
40006,1,25,16503
41211,1,62,8440
29563,0,32,9815
27759,0,52,13611
29685,1,31,19202
29121,1,64,20999
29586,1,34,2811
34964,1,29,4631
34242,1,34,12013
26539,0,25,6300
26835,0,59,17631
26017,1,41,21332
25758,0,22,5129
26015,1,22,21960
25717,0,46,19683
32812,1,28,14668
32148,1,18,15177
31903,1,19,17484
31975,1,42,24936
31754,1,30,20595
30890,1,38,23577
9037,1,55,17368
9307,1,65,15311
54447,0,29,4299
55254,1,23,10142
55670,1,27,3943
16426,1,28,7473
15468,1,58,26205
17747,0,38,18389
22537,0,24,18198
23485,1,60,5558
22821,0,62,3052
21453,0,22,23183
48484,1,30,2047
49096,1,36,10622
45092,1,26,22514
45750,1,65,33845
47521,1,22,4827
45824,1,63,29142
20239,1,39,6543
37803,0,20,13214
37010,1,51,5718
37028,1,37,24554
12124,0,28,3884
40237,0,36,20980
40492,0,48,4834
27324,0,22,15057
31407,0,30,6682
31188,0,35,8267
30787,0,61,15454
32735,0,39,27310
9597,1,64,11839
9239,1,55,3824
11571,1,20,13344
55308,0,34,3498
54444,1,34,3159
55681,0,38,29509
16110,0,24,22039
16851,1,59,16286
16069,1,65,15236
21396,0,63,5349
21703,1,54,23815
22306,0,19,18781
23242,1,43,15295
49459,0,32,21051
46905,1,64,15416
47356,1,37,12010
46146,0,29,6727
20117,1,26,14596
36261,0,19,14853
14814,1,53,3075
12448,0,19,18501
40786,0,40,9085
28774,0,33,13148
35754,1,39,7863
35967,1,45,20944
24426,0,21,2458
25484,0,18,8251
25757,1,24,14319
25101,1,28,11621
24540,1,41,28026
32777,1,23,10995
31321,1,36,15694
30156,0,27,21568
30912,1,46,13375
32167,1,34,16244
31822,1,40,25984
11153,0,31,3095
10333,0,51,18057
56738,1,21,7302
56355,0,59,8050
56069,0,24,15737
16577,1,20,11443
17207,0,21,9238
21574,1,64,16102
22964,1,63,19898
21104,0,27,9790
21776,0,27,14444
50852,0,24,2976
51000,1,31,6716
45576,0,59,15216
45429,0,34,14082
18705,0,33,8843
37385,0,19,4934
38882,0,35,17062
36854,1,54,2520
12161,1,52,21620
40056,0,22,2861
41123,1,23,8939
39453,1,22,4934
28767,0,65,24305
34092,0,27,22851
34037,0,39,15522
32579,0,49,13670
11495,1,31,4425
11717,0,47,11629
9849,0,40,17312
55343,1,34,20747
54999,0,33,22984
56166,0,49,11776
55919,0,36,14372
15411,0,41,11969
23923,1,60,23854
23192,1,40,3049
49301,1,51,29188
46547,0,59,5464
47088,1,59,19858
36694,1,46,12151
36414,0,29,10148
41188,1,61,18514
41310,1,22,11385
29731,0,34,23281
28694,1,30,19202
29535,1,27,15708
28151,0,31,6297
29411,1,36,16057
29117,1,48,16489
34463,0,29,27116
35905,0,23,3293
33957,0,51,15120
34032,1,61,2367
26271,1,30,27247
26745,1,33,17812
24714,0,45,9787
26884,0,29,29459
31342,1,55,5166
30939,0,34,31358
31852,0,22,12986
31204,0,24,15315
9567,1,50,15144
11461,0,56,17400
9016,1,52,22201
54092,1,21,10968
16800,1,37,20702
23155,1,35,20397
22248,1,18,15599
49418,0,35,18806
45394,1,40,5784
45050,1,37,2490
20098,1,38,18162
38851,0,37,18650
36440,1,26,8623
37275,0,29,23852
12456,1,34,24634
13982,1,46,17665
12446,0,38,3904
14856,0,30,21826
39598,0,24,10612
41159,1,41,8002
40751,0,34,19388
29226,0,33,32976
26160,0,62,11252
30723,1,18,6105
31401,1,64,15174
31814,1,56,5557
11710,0,30,18525
9232,0,65,19544
54331,0,21,2074
56382,1,48,18489
55714,0,56,8054
55729,1,21,10852
17275,1,56,4439
15643,1,38,16824
22367,1,30,13075
21327,0,28,8006
21781,1,29,18609
48773,0,53,5927
48275,1,18,6993
49738,1,27,2454
46763,0,60,23587
45524,0,37,2997
47112,0,27,5219
46755,0,24,31105
38798,0,28,14848
38521,1,39,31614
13694,0,35,2110
14023,1,33,5972
39621,0,33,19302
41047,0,20,21147
41214,0,29,23231
27944,0,35,23909
29657,0,40,16609
33927,0,40,13472
34399,1,39,6138
35983,0,40,9668
33954,0,22,26135
34361,1,33,31722
35160,1,32,17128
24959,1,29,11572
25372,1,43,2849
26657,1,59,7858
26866,1,18,4349
24204,1,20,22835
30178,0,58,16667
30881,0,26,24350
32894,1,29,22722
32421,1,21,20784
31018,1,40,19685
31569,1,62,3864
10227,1,30,20200
9023,0,26,17087
55871,0,53,17371
55340,1,26,19063
15744,1,31,24947
15446,0,30,14273
17251,1,44,4127
21638,0,32,2189
22269,0,56,13015
50204,0,38,2994
49854,0,25,8617
46568,0,35,11792
47174,0,39,2380
45730,1,19,12665
37591,0,23,32210
38041,0,30,8972
36790,1,18,10988
37355,1,37,11206
12062,0,22,13778
40543,0,22,23987
41484,1,31,24005
41768,1,20,17659
40450,1,60,19489
41304,1,38,21561
41764,1,37,23187
29120,0,21,27840
35038,0,29,6449
32734,1,31,23280
31229,0,31,18536
31246,1,45,16558
31806,1,23,15873
9835,0,49,26602
9022,1,31,10520
10211,0,18,5933
54658,1,37,34693
56963,0,23,3963
54547,1,30,14694
54087,1,30,21980
16444,0,25,33674
17496,1,53,3989
17110,1,25,21809
23974,1,42,8952
23833,0,19,19331
49702,1,20,3428
45163,1,36,16019
12866,0,40,15828
40289,1,43,16288
29738,1,36,10677
27466,0,30,4154
29533,1,30,18506
27766,0,60,3211
28310,0,43,8174
35211,1,38,11337
25970,0,33,12003
25729,0,26,8297
25153,1,32,10213
30940,1,18,13432
31462,0,34,9673
31897,1,48,9303
30130,0,29,18630
32543,0,24,16929
10781,0,25,9702
9243,0,22,2381
55359,0,37,19145
55563,0,40,7333
17549,0,19,4369
22279,1,19,32886
22503,0,39,6716
49834,1,41,5920
50979,1,19,11908
46726,0,47,23488
45211,0,30,15062
46824,0,33,30190
18169,0,22,21490
36235,0,61,7962
37962,0,61,2414
38374,1,36,8609
14555,0,20,15350
13346,0,65,27855
39690,0,25,15408
39901,1,34,2660
39505,1,20,7395
27975,0,26,14927
34107,0,59,6281
33424,0,29,23077
30875,1,22,15613
31388,0,56,22523
30987,1,51,29594
10639,1,28,24215
10280,1,30,2380
55433,0,38,31044
54198,1,51,15830
55624,1,50,8366
54760,0,53,10632
54871,0,35,6279
16234,1,30,3504
